3,2.000000,0.607920,0.320412,0.391471,0.261681,0.067793,0.091366,0.051597,0.045912,0.045315,0.031761,0.031728,0.033989,0.024422,0.017748,0.012887,0.007851,0.017508,0.008637,0.010130
2,2.000000,0.619110,0.334073,0.280182,0.160436,0.038419,0.051357,0.033881,0.020030,0.020419,0.029939,0.035410,0.022631,0.003657,0.017999,0.010676,0.006102,0.007153,0.013206,0.015455
5,2.000000,0.740608,0.314830,0.411043,0.169680,0.326978,0.221671,0.156009,0.042165,0.062292,0.055925,0.028122,0.044692,0.024124,0.021934,0.031165,0.021252,0.020350,0.020318,0.008582
7,2.000000,0.667018,0.144800,0.259298,0.264004,0.120131,0.036466,0.059525,0.044214,0.038515,0.033220,0.012698,0.037348,0.008693,0.012830,0.017311,0.011310,0.008575,0.011907,0.007326
9,2.000000,0.875785,0.242894,0.308570,0.269546,0.206917,0.026680,0.053291,0.025221,0.056922,0.022028,0.025468,0.016214,0.019913,0.025335,0.039244,0.012770,0.016806,0.016081,0.023412
1,2.000000,0.335558,0.179477,0.076012,0.109244,0.038394,0.029245,0.041676,0.019463,0.016003,0.014762,0.016027,0.016623,0.004860,0.005315,0.017174,0.014040,0.005605,0.005967,0.012830
0,2.000000,0.128046,0.151156,0.071810,0.035053,0.018171,0.017977,0.019068,0.018120,0.007214,0.007661,0.015138,0.010042,0.005978,0.005156,0.003644,0.004992,0.003381,0.003493,0.002892
8,2.000000,0.741709,0.175375,0.296176,0.254926,0.086502,0.100504,0.086598,0.023585,0.024165,0.042117,0.032744,0.038931,0.011928,0.019669,0.012484,0.018792,0.012263,0.009449,0.009891
3,2.000000,0.737960,0.278619,0.375140,0.279024,0.092508,0.084083,0.040008,0.053772,0.039542,0.017831,0.038878,0.020876,0.033732,0.011529,0.015066,0.014220,0.011214,0.009993,0.005367
1,2.000000,0.363521,0.130255,0.061078,0.107620,0.041355,0.030284,0.022648,0.020476,0.014694,0.014268,0.014357,0.014574,0.006421,0.003840,0.013633,0.011681,0.003437,0.006714,0.007853
1,2.000000,0.422784,0.137263,0.099610,0.081227,0.070160,0.041239,0.046436,0.019630,0.021654,0.025497,0.027214,0.026959,0.030913,0.013368,0.013152,0.016324,0.012412,0.005698,0.009474
5,2.000000,0.787987,0.373724,0.325595,0.215996,0.367737,0.246029,0.121511,0.057824,0.062686,0.060639,0.043775,0.052996,0.018745,0.026497,0.018912,0.009652,0.036398,0.023702,0.020652
8,2.000000,0.709737,0.224821,0.386130,0.247908,0.090577,0.122682,0.064542,0.036999,0.036406,0.051477,0.058123,0.022474,0.023635,0.017977,0.017891,0.013828,0.012014,0.012342,0.011020
5,2.000000,0.770902,0.354487,0.314914,0.371339,0.384348,0.181907,0.092093,0.093498,0.056490,0.064208,0.053381,0.010945,0.031780,0.025294,0.028930,0.038368,0.028469,0.020061,0.010674
9,2.000000,0.637006,0.167301,0.145881,0.255598,0.274837,0.095492,0.054304,0.064815,0.055279,0.018236,0.039715,0.030148,0.052286,0.039043,0.017267,0.016647,0.020021,0.007685,0.016120
6,2.000000,0.820966,0.211580,0.243994,0.334637,0.160650,0.046400,0.055296,0.037267,0.051142,0.025904,0.009422,0.019561,0.028400,0.030314,0.038033,0.014751,0.019197,0.008313,0.013054
4,2.000000,0.921850,0.463151,0.178530,0.404491,0.330912,0.110263,0.078822,0.039029,0.062450,0.044616,0.030007,0.026025,0.012726,0.028154,0.038580,0.025303,0.012558,0.017001,0.013790
5,2.000000,0.781715,0.310756,0.297647,0.288436,0.403777,0.196059,0.120926,0.072263,0.047416,0.067034,0.030815,0.035219,0.015075,0.032576,0.019047,0.031989,0.028782,0.021961,0.012421
4,2.000000,0.894207,0.411072,0.138235,0.370405,0.305826,0.091781,0.097099,0.036649,0.059062,0.032590,0.036185,0.030193,0.017555,0.025831,0.034509,0.017820,0.011441,0.015950,0.010540
7,2.000000,0.754630,0.331134,0.359698,0.247641,0.097658,0.076560,0.071423,0.095614,0.041364,0.047863,0.032271,0.026046,0.038230,0.028211,0.013011,0.015573,0.013302,0.007397,0.012601
6,2.000000,0.958259,0.191523,0.253124,0.368132,0.181376,0.030030,0.046040,0.032679,0.043276,0.015853,0.011834,0.014355,0.020512,0.033187,0.036741,0.006986,0.012290,0.009174,0.015473
3,2.000000,0.634688,0.315636,0.402500,0.271768,0.046206,0.074763,0.042241,0.049752,0.045692,0.031535,0.035640,0.031692,0.020803,0.016259,0.018299,0.006785,0.015550,0.006952,0.007661
0,2.000000,0.175512,0.186007,0.067223,0.065307,0.031752,0.019393,0.023194,0.015771,0.007590,0.004466,0.008392,0.005406,0.008864,0.006364,0.004888,0.003683,0.003073,0.003453,0.001787
0,2.000000,0.150722,0.156274,0.084644,0.009576,0.012878,0.032178,0.010277,0.019292,0.007358,0.011164,0.012669,0.007721,0.007246,0.009155,0.004072,0.006101,0.004982,0.002778,0.001977
3,2.000000,0.687363,0.282953,0.406940,0.315792,0.112426,0.076664,0.045153,0.057838,0.037727,0.027319,0.033257,0.021287,0.038123,0.015034,0.009564,0.017218,0.014672,0.011648,0.011719
9,2.000000,0.819694,0.142916,0.258461,0.257478,0.234848,0.043539,0.060005,0.034204,0.065798,0.023690,0.024883,0.010533,0.029357,0.029306,0.025278,0.010038,0.021762,0.014802,0.007820
1,2.000000,0.349142,0.160653,0.070229,0.114058,0.065474,0.024231,0.016547,0.027621,0.025900,0.017361,0.015235,0.006789,0.012521,0.006868,0.007283,0.009613,0.004441,0.001921,0.006482
5,2.000000,1.025584,0.493845,0.099445,0.348574,0.310992,0.116001,0.083886,0.014666,0.058231,0.025729,0.039697,0.032545,0.018642,0.024932,0.040386,0.023056,0.018788,0.022255,0.005368
8,2.000000,0.790729,0.367188,0.349603,0.159638,0.186907,0.149821,0.049782,0.082399,0.022335,0.027280,0.043202,0.038709,0.043390,0.031395,0.020577,0.015500,0.013485,0.005911,0.010183
2,2.000000,0.713811,0.255474,0.275541,0.192773,0.072371,0.065328,0.044117,0.023279,0.023252,0.019174,0.049362,0.025325,0.009136,0.020714,0.006367,0.014037,0.005277,0.011831,0.011980
2,2.000000,0.636796,0.298283,0.291180,0.172396,0.054016,0.055820,0.055708,0.018895,0.020673,0.024205,0.046822,0.030284,0.011302,0.020218,0.005868,0.008488,0.004960,0.011114,0.011581
3,2.000000,0.698806,0.261258,0.372108,0.324975,0.122605,0.067356,0.060138,0.057459,0.035780,0.022712,0.032590,0.020668,0.028397,0.025984,0.014564,0.012153,0.011939,0.013524,0.011428
0,2.000000,0.065233,0.133879,0.047788,0.026245,0.021584,0.011917,0.009379,0.007793,0.015011,0.008913,0.006762,0.008202,0.004025,0.005194,0.004514,0.006615,0.008368,0.002241,0.004600
7,2.000000,0.789513,0.392930,0.350950,0.252547,0.159612,0.122959,0.099701,0.097770,0.032296,0.047133,0.029702,0.019471,0.046404,0.028323,0.019600,0.023957,0.004607,0.013596,0.011900
2,2.000000,0.634367,0.381902,0.321527,0.135388,0.066106,0.038857,0.024694,0.028769,0.025701,0.038213,0.031030,0.015844,0.023325,0.013479,0.015342,0.012985,0.014171,0.017584,0.012182
8,2.000000,0.682338,0.224881,0.300454,0.241071,0.062822,0.098583,0.065999,0.031454,0.060071,0.029593,0.022872,0.032113,0.027952,0.018668,0.022484,0.017496,0.007950,0.011400,0.014229
0,2.000000,0.120892,0.155877,0.051075,0.019094,0.017851,0.019798,0.005105,0.014852,0.014542,0.011078,0.009833,0.007444,0.009897,0.009053,0.007889,0.005937,0.008789,0.003680,0.005232
5,2.000000,0.771268,0.345622,0.271527,0.216902,0.388823,0.284204,0.082529,0.049191,0.051137,0.067622,0.035309,0.050827,0.024781,0.029597,0.005723,0.020252,0.021667,0.033914,0.020666
9,2.000000,0.793808,0.212073,0.307142,0.299975,0.265556,0.079047,0.053790,0.058367,0.033899,0.044187,0.034235,0.042796,0.040719,0.024581,0.013797,0.025592,0.002642,0.017940,0.009809
3,2.000000,0.662240,0.367694,0.340121,0.261252,0.063592,0.086599,0.045467,0.062055,0.046984,0.026415,0.023998,0.028095,0.035551,0.023055,0.020065,0.016964,0.010901,0.015226,0.009692
0,2.000000,0.107390,0.157090,0.054020,0.024593,0.022221,0.014411,0.005182,0.018067,0.010321,0.010055,0.011030,0.002664,0.012018,0.007071,0.006383,0.003384,0.005923,0.006563,0.005352
2,2.000000,0.690148,0.257690,0.275063,0.180391,0.076726,0.056931,0.046173,0.025973,0.015046,0.022623,0.044396,0.037510,0.014893,0.031219,0.008316,0.013621,0.009683,0.013312,0.010246
7,2.000000,0.606054,0.262805,0.373297,0.244445,0.101798,0.093056,0.040097,0.087764,0.047910,0.038855,0.041627,0.030920,0.047524,0.029566,0.006596,0.017619,0.020442,0.012069,0.009328
1,2.000000,0.380219,0.116406,0.104869,0.075192,0.066050,0.048990,0.045668,0.034956,0.014917,0.015090,0.030988,0.026179,0.028051,0.018877,0.009691,0.009434,0.007167,0.013053,0.005915
3,2.000000,0.614513,0.362306,0.398688,0.274724,0.099796,0.080441,0.028942,0.066119,0.044465,0.035171,0.029073,0.021949,0.032527,0.033887,0.029578,0.022295,0.030191,0.010910,0.005499
1,2.000000,0.332709,0.145842,0.079487,0.092034,0.051712,0.020387,0.028262,0.018705,0.020416,0.008000,0.012447,0.011748,0.009923,0.005464,0.008578,0.012294,0.008693,0.006620,0.004954
9,2.000000,0.758143,0.222882,0.262397,0.227469,0.269091,0.047396,0.075262,0.048363,0.037264,0.024166,0.046765,0.021076,0.039729,0.033763,0.015998,0.016519,0.009935,0.009045,0.016168
6,2.000000,0.883519,0.252374,0.268490,0.340614,0.088614,0.041310,0.050392,0.049749,0.045326,0.015204,0.024583,0.018126,0.042217,0.024507,0.023718,0.017847,0.007723,0.015208,0.019371
6,2.000000,0.830934,0.190790,0.280682,0.306569,0.130085,0.050775,0.073409,0.028684,0.026050,0.040483,0.017243,0.020602,0.022056,0.028078,0.020341,0.012274,0.009304,0.014664,0.009226
6,2.000000,0.830474,0.226654,0.328782,0.352968,0.081533,0.047846,0.045440,0.068555,0.033157,0.011391,0.029038,0.022074,0.050171,0.019941,0.007962,0.018210,0.013459,0.016433,0.013856
8,2.000000,0.615550,0.179615,0.203101,0.183699,0.136419,0.026077,0.049583,0.032447,0.048659,0.039882,0.029915,0.006844,0.021883,0.017466,0.018459,0.012042,0.009303,0.011383,0.004786
8,2.000000,0.673825,0.166969,0.296503,0.230159,0.078788,0.109301,0.082066,0.025336,0.052439,0.047528,0.023030,0.036053,0.022768,0.021298,0.020646,0.014740,0.011332,0.008911,0.008800
8,2.000000,0.769265,0.289840,0.347844,0.202584,0.088199,0.136662,0.017793,0.048609,0.049376,0.053359,0.044019,0.028809,0.020143,0.016036,0.012287,0.012924,0.012249,0.012870,0.013748
7,2.000000,0.682935,0.309174,0.351124,0.220903,0.071987,0.076669,0.087712,0.085932,0.032267,0.040291,0.011501,0.025431,0.032951,0.022498,0.011450,0.032410,0.029926,0.010699,0.011010
9,2.000000,0.836584,0.212213,0.385864,0.357722,0.189750,0.108319,0.048171,0.064223,0.017002,0.054308,0.009312,0.064453,0.029396,0.014143,0.014575,0.013912,0.025842,0.014999,0.018462
3,2.000000,0.720870,0.399258,0.328728,0.230278,0.048314,0.061654,0.040978,0.066710,0.017410,0.040487,0.036567,0.027643,0.022688,0.017049,0.018063,0.025860,0.015796,0.012046,0.012748
7,2.000000,0.558082,0.346884,0.327997,0.241358,0.062174,0.090696,0.026246,0.077730,0.048670,0.032975,0.016181,0.020903,0.026391,0.017521,0.018541,0.016583,0.022854,0.019999,0.009726
4,2.000000,0.884331,0.351646,0.265677,0.392644,0.337330,0.074478,0.085993,0.050314,0.044335,0.050623,0.020354,0.019581,0.033470,0.022475,0.044567,0.021575,0.008966,0.024180,0.017646
4,2.000000,0.950480,0.378662,0.168933,0.310028,0.252404,0.129680,0.098364,0.057013,0.065783,0.028549,0.021586,0.029481,0.039954,0.025315,0.039216,0.035594,0.014000,0.016734,0.010852
9,2.000000,0.796207,0.114927,0.317855,0.239814,0.220804,0.033461,0.061008,0.032631,0.047044,0.025724,0.024698,0.019850,0.021320,0.025735,0.031478,0.003921,0.019832,0.020130,0.013612
7,2.000000,0.723715,0.419109,0.343878,0.242586,0.152806,0.131111,0.104092,0.100474,0.035666,0.039370,0.024310,0.021115,0.041713,0.036784,0.020471,0.016876,0.007448,0.011814,0.012681
4,2.000000,0.958359,0.397213,0.049505,0.324002,0.322161,0.120952,0.070193,0.020468,0.053208,0.023329,0.045569,0.021405,0.013876,0.012404,0.030724,0.027109,0.033758,0.004826,0.011408
0,2.000000,0.206586,0.133874,0.085219,0.036150,0.044153,0.029616,0.016334,0.012721,0.008125,0.013773,0.011919,0.004505,0.007997,0.007519,0.004049,0.004959,0.002938,0.004943,0.001977
7,2.000000,0.651117,0.338433,0.357075,0.235849,0.162728,0.120171,0.093084,0.096254,0.028680,0.055499,0.043380,0.031681,0.040238,0.018302,0.015613,0.018193,0.013084,0.016906,0.016007
9,2.000000,0.740847,0.222100,0.264300,0.283550,0.254125,0.052333,0.042156,0.043507,0.035270,0.028451,0.043638,0.027170,0.035155,0.018048,0.011466,0.029904,0.006789,0.018917,0.011138
5,2.000000,0.771148,0.343649,0.291813,0.344255,0.393547,0.179436,0.091769,0.083712,0.049666,0.068756,0.052872,0.020926,0.032121,0.019629,0.029250,0.025682,0.035282,0.018019,0.014614
0,2.000000,0.099395,0.153359,0.059908,0.032477,0.028898,0.013518,0.018766,0.019102,0.012533,0.009505,0.009558,0.007529,0.008478,0.005804,0.004920,0.009980,0.003945,0.003187,0.003364
3,2.000000,0.668070,0.383947,0.426796,0.305689,0.058004,0.089542,0.064880,0.053493,0.035479,0.014721,0.032129,0.028460,0.035720,0.023907,0.027705,0.017413,0.018765,0.015581,0.012346
2,2.000000,0.710948,0.325872,0.301687,0.115910,0.035076,0.052809,0.025930,0.019599,0.021440,0.035901,0.026804,0.012150,0.008248,0.017722,0.015513,0.008364,0.010301,0.010468,0.006522
2,2.000000,0.682592,0.342706,0.302901,0.175295,0.042288,0.054118,0.030311,0.023816,0.021178,0.027766,0.049500,0.020095,0.018449,0.020346,0.017555,0.020981,0.009615,0.016980,0.005788
5,2.000000,0.801418,0.382793,0.301068,0.203862,0.377538,0.252317,0.116069,0.054581,0.053385,0.056404,0.046094,0.056412,0.016294,0.023290,0.018162,0.008710,0.038587,0.023192,0.021739
3,2.000000,0.710668,0.404285,0.396281,0.293238,0.046306,0.077491,0.062743,0.051797,0.034858,0.015656,0.037004,0.032192,0.032430,0.016736,0.027867,0.015239,0.013467,0.013605,0.013268
0,2.000000,0.121812,0.143447,0.061576,0.034832,0.018609,0.022281,0.021221,0.015886,0.007479,0.005216,0.016153,0.011313,0.007088,0.006613,0.003548,0.006098,0.003220,0.003326,0.005126
1,2.000000,0.342390,0.162694,0.060009,0.108608,0.044206,0.037928,0.016699,0.011932,0.015709,0.012094,0.023002,0.008088,0.009242,0.004179,0.007898,0.011192,0.003171,0.003231,0.001967
9,2.000000,0.755676,0.278618,0.238335,0.267965,0.274969,0.049954,0.070188,0.045638,0.033942,0.024746,0.051513,0.019422,0.032045,0.032925,0.012879,0.017780,0.011486,0.009837,0.018065
5,2.000000,0.830178,0.336384,0.292191,0.409650,0.409478,0.171416,0.108105,0.086254,0.045525,0.061911,0.053959,0.018176,0.038285,0.019065,0.030343,0.035617,0.028687,0.010393,0.018857
2,2.000000,0.683147,0.340858,0.301108,0.177114,0.042240,0.052725,0.031039,0.023451,0.021001,0.028159,0.049598,0.021504,0.018177,0.020488,0.016848,0.020473,0.009386,0.017153,0.006122
9,2.000000,0.734419,0.283831,0.307764,0.307129,0.270519,0.055231,0.028461,0.068059,0.025050,0.045353,0.040166,0.028524,0.022512,0.022987,0.014575,0.031144,0.009719,0.016575,0.003339
6,2.000000,0.873695,0.273639,0.312454,0.323601,0.078234,0.070655,0.037305,0.047087,0.055048,0.025902,0.026499,0.023540,0.050210,0.015742,0.010544,0.020827,0.011906,0.028748,0.008860
2,2.000000,0.637545,0.259028,0.250257,0.153773,0.065635,0.047123,0.068604,0.014230,0.013163,0.015627,0.037038,0.025694,0.015614,0.027186,0.014040,0.002584,0.011886,0.005958,0.013802
3,2.000000,0.709040,0.280850,0.391500,0.307705,0.101518,0.081245,0.054263,0.057271,0.041896,0.024585,0.024603,0.023433,0.036205,0.023083,0.013066,0.019845,0.019835,0.008693,0.013531
2,2.000000,0.612449,0.305398,0.289671,0.161489,0.042996,0.040110,0.070618,0.024928,0.017148,0.024192,0.037052,0.036212,0.012303,0.017353,0.013391,0.004920,0.008710,0.011091,0.010866
6,2.000000,0.814337,0.264062,0.341400,0.348087,0.047741,0.084851,0.026492,0.065853,0.031920,0.019230,0.044361,0.046830,0.042432,0.006800,0.015901,0.021785,0.018018,0.012439,0.010046
8,2.000000,0.475427,0.150122,0.275820,0.218113,0.140892,0.046894,0.064074,0.018673,0.071042,0.055678,0.020211,0.021614,0.006486,0.022076,0.011685,0.017000,0.014779,0.011100,0.022463
4,2.000000,0.906382,0.386369,0.071369,0.344489,0.300614,0.126369,0.083128,0.025506,0.064072,0.015466,0.043781,0.026492,0.024344,0.016069,0.028718,0.024397,0.027718,0.014170,0.009238
4,2.000000,0.975501,0.458154,0.085863,0.381457,0.271070,0.136230,0.082894,0.025125,0.069339,0.009011,0.037277,0.044796,0.023844,0.033098,0.056551,0.018041,0.008032,0.019651,0.008393
9,2.000000,0.825213,0.167606,0.340049,0.273117,0.213842,0.045372,0.052589,0.042559,0.046229,0.023105,0.025325,0.020568,0.021160,0.025501,0.031382,0.008924,0.016986,0.011451,0.010688
5,2.000000,0.791132,0.313107,0.301525,0.306734,0.390767,0.197573,0.121758,0.073744,0.040482,0.065516,0.031191,0.034424,0.018505,0.027958,0.020689,0.034483,0.024698,0.019754,0.011173
1,2.000000,0.403088,0.145170,0.066249,0.084733,0.044258,0.041909,0.050701,0.030990,0.011344,0.015657,0.017871,0.025359,0.026888,0.022478,0.017090,0.012985,0.011996,0.008335,0.003970
7,2.000000,0.693551,0.406836,0.387779,0.242314,0.113925,0.072709,0.123290,0.073455,0.038893,0.036515,0.025968,0.036460,0.037979,0.029262,0.020181,0.032189,0.011919,0.011916,0.006408
2,2.000000,0.554114,0.250592,0.286608,0.191841,0.121870,0.038047,0.047029,0.024084,0.038731,0.009062,0.019606,0.030955,0.023931,0.008941,0.015892,0.015906,0.007910,0.012040,0.007659
0,2.000000,0.163011,0.165325,0.081512,0.027733,0.018979,0.023243,0.022501,0.017661,0.006015,0.011945,0.008747,0.007907,0.005854,0.004070,0.003045,0.003420,0.003988,0.003994,0.002243
4,2.000000,0.898277,0.282845,0.157125,0.266980,0.277307,0.155396,0.093320,0.060302,0.055310,0.036660,0.032605,0.028037,0.028560,0.015668,0.020770,0.049088,0.010976,0.008295,0.011867
6,2.000000,0.875413,0.310706,0.393858,0.346931,0.049106,0.083284,0.057931,0.043432,0.025942,0.017425,0.032608,0.030003,0.055482,0.005050,0.015717,0.020441,0.025900,0.011091,0.001426
5,2.000000,0.776898,0.408469,0.328113,0.291775,0.398388,0.192968,0.108471,0.070966,0.035034,0.073600,0.035099,0.050771,0.035558,0.023051,0.024127,0.024141,0.034870,0.018702,0.015406
4,2.000000,0.915524,0.464815,0.168343,0.405486,0.322069,0.119122,0.082168,0.037570,0.063204,0.043082,0.030917,0.028185,0.010970,0.029392,0.037560,0.025839,0.012850,0.017551,0.011253
3,2.000000,0.728750,0.291232,0.387727,0.290350,0.095955,0.086452,0.038903,0.051180,0.038023,0.019763,0.039861,0.023677,0.034024,0.014181,0.012188,0.014155,0.012126,0.011638,0.004923
5,2.000000,0.714382,0.317210,0.215605,0.376240,0.368782,0.171797,0.087376,0.066347,0.046970,0.075573,0.054366,0.041309,0.032494,0.007263,0.035303,0.022207,0.039617,0.018317,0.010876
3,2.000000,0.783359,0.323855,0.410030,0.328034,0.107549,0.081617,0.045312,0.055032,0.031107,0.017465,0.031070,0.023928,0.031941,0.022151,0.016949,0.010995,0.016912,0.012249,0.008029
6,2.000000,0.740309,0.145303,0.307623,0.316196,0.110499,0.036536,0.046805,0.055171,0.026582,0.022340,0.029064,0.013228,0.041624,0.030378,0.018663,0.019221,0.009790,0.010895,0.021337
8,2.000000,0.807943,0.312148,0.328291,0.182474,0.180837,0.139587,0.030968,0.065836,0.028992,0.027627,0.020586,0.044932,0.039211,0.032259,0.021094,0.015941,0.008887,0.009846,0.007041
0,2.000000,0.155938,0.157988,0.077326,0.036880,0.020554,0.019763,0.019094,0.020298,0.007310,0.006230,0.014024,0.011281,0.008497,0.007266,0.004757,0.005492,0.003837,0.004817,0.002786
4,2.000000,0.896400,0.346823,0.078741,0.348780,0.308485,0.112784,0.083526,0.021592,0.062309,0.033846,0.039464,0.017519,0.009606,0.015558,0.021222,0.028123,0.025214,0.007742,0.007785
9,2.000000,0.824449,0.123853,0.272698,0.242002,0.209052,0.042721,0.059527,0.034336,0.060701,0.023943,0.019648,0.012013,0.027806,0.031144,0.021690,0.009770,0.023644,0.013485,0.006426
4,2.000000,0.925100,0.476640,0.179064,0.422134,0.330206,0.109922,0.076088,0.041377,0.060741,0.046424,0.029230,0.026604,0.011835,0.031750,0.041678,0.025376,0.012557,0.017559,0.014634
4,2.000000,0.825008,0.296235,0.210065,0.322055,0.274745,0.132169,0.113928,0.058432,0.053496,0.044205,0.020843,0.024361,0.027735,0.022446,0.012570,0.041629,0.018300,0.024477,0.014027
3,2.000000,0.709192,0.393737,0.429522,0.323913,0.061757,0.086831,0.062134,0.060201,0.049494,0.009601,0.037270,0.025637,0.047177,0.018894,0.029499,0.015677,0.017710,0.026528,0.014133
8,2.000000,0.721190,0.280517,0.343593,0.203521,0.077862,0.131240,0.025866,0.050557,0.043287,0.046579,0.047267,0.028389,0.021316,0.017022,0.011651,0.007903,0.013549,0.010896,0.014459
3,2.000000,0.728624,0.310981,0.418190,0.339235,0.056255,0.079663,0.059139,0.058653,0.040768,0.015834,0.024500,0.019360,0.038419,0.030661,0.016462,0.024485,0.020617,0.011412,0.023559
9,2.000000,0.783710,0.164526,0.258270,0.204647,0.238983,0.034071,0.072044,0.037504,0.042227,0.030692,0.029983,0.013725,0.025129,0.034556,0.028085,0.012950,0.020561,0.013239,0.010013
3,2.000000,0.704996,0.261764,0.367037,0.329124,0.127755,0.066219,0.054217,0.053098,0.033074,0.025549,0.029766,0.021525,0.029809,0.024871,0.011543,0.013766,0.011856,0.012403,0.010037
2,2.000000,0.632897,0.314395,0.306081,0.144750,0.059891,0.055294,0.037596,0.016097,0.013188,0.034239,0.028924,0.026970,0.007814,0.009517,0.016754,0.008378,0.007670,0.009702,0.006622
0,2.000000,0.150366,0.159162,0.086335,0.011272,0.013855,0.030754,0.011479,0.018253,0.003928,0.015546,0.009224,0.005970,0.006534,0.008247,0.003914,0.005503,0.006557,0.001729,0.003163
2,2.000000,0.769300,0.263315,0.313978,0.163586,0.051890,0.080239,0.028878,0.028893,0.024227,0.036231,0.051472,0.012771,0.009885,0.014680,0.014749,0.013061,0.007211,0.012609,0.007587
0,2.000000,0.064806,0.136853,0.059047,0.027494,0.028286,0.014939,0.017165,0.016110,0.016087,0.013125,0.007007,0.010046,0.002183,0.007494,0.002742,0.009738,0.003857,0.002675,0.004758
2,2.000000,0.644230,0.289745,0.281400,0.194426,0.054445,0.055547,0.058155,0.028222,0.019573,0.021357,0.052893,0.026402,0.007986,0.017082,0.010562,0.008035,0.007469,0.011815,0.012685
2,2.000000,0.669869,0.276615,0.273665,0.152823,0.049622,0.053019,0.062554,0.020978,0.015750,0.016272,0.036783,0.028630,0.010887,0.027248,0.015322,0.004681,0.011281,0.009438,0.015272
2,2.000000,0.583935,0.307436,0.263347,0.142538,0.054315,0.049533,0.037458,0.015141,0.024320,0.023989,0.033982,0.015726,0.007766,0.014182,0.016147,0.009838,0.008942,0.008155,0.005428
5,2.000000,1.020912,0.484608,0.090489,0.351557,0.313621,0.118889,0.082134,0.015295,0.059103,0.023762,0.038697,0.030697,0.019916,0.022362,0.041913,0.023089,0.021542,0.020671,0.006127
6,2.000000,0.819799,0.165910,0.264427,0.347676,0.137649,0.053840,0.069733,0.040367,0.014573,0.036087,0.012084,0.015778,0.016455,0.029249,0.026318,0.010583,0.014283,0.011823,0.014013
9,2.000000,0.728959,0.225411,0.231922,0.297195,0.250177,0.059395,0.036148,0.063737,0.046535,0.026094,0.050191,0.029282,0.030726,0.025586,0.011109,0.032302,0.011795,0.009261,0.017548
2,2.000000,0.626837,0.294525,0.305000,0.157973,0.061809,0.053820,0.038691,0.017714,0.015337,0.033551,0.030795,0.026840,0.005793,0.008546,0.018514,0.007640,0.007027,0.009056,0.007727
3,2.000000,0.706787,0.255485,0.386904,0.366215,0.076537,0.077000,0.058777,0.056965,0.043489,0.023028,0.023300,0.016670,0.035529,0.038869,0.006586,0.021096,0.018748,0.011325,0.025071
